modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,annt_type,result
gemini,participants,lusa_14,cls,['bodies'],bodies,Obj,the bodies,Other,tp
gemini,participants,lusa_14,cls,"['informative', 'note']",the,Obj,the same informative note,Obj,fn
gemini,participants,lusa_14,cls,"['informative', 'note']",same,Obj,the same informative note,Obj,fn
gemini,participants,lusa_14,cls,"['informative', 'note']",informative,Obj,the same informative note,Obj,tp
gemini,participants,lusa_14,cls,"['informative', 'note']",note,Obj,the same informative note,Obj,tp
gemini,participants,lusa_14,cls,"['local', 'authorities']",local,Org,local authorities,Org,tp
gemini,participants,lusa_14,cls,"['local', 'authorities']",authorities,Org,local authorities,Org,tp
gemini,participants,lusa_14,cls,"['lines', 'of', 'investigation']",lines,Other,,,fp
gemini,participants,lusa_14,cls,"['lines', 'of', 'investigation']",of,Other,,,fp
gemini,participants,lusa_14,cls,"['lines', 'of', 'investigation']",investigation,Other,,,fp
gemini,participants,lusa_14,cls,['homicides'],homicides,Other,Authorities,Org,fp
gemini,participants,lusa_14,cls,['homicides'],authorities,Other,Authorities,Org,fn
gemini,participants,lusa_14,cls,"['organized', 'crime']",organized,Other,,,fp
gemini,participants,lusa_14,cls,"['organized', 'crime']",crime,Other,,,fp
gemini,participants,lusa_14,cls,"['seven', 'people']",seven,Per,seven people,Per,tp
gemini,participants,lusa_14,cls,"['seven', 'people']",people,Per,seven people,Per,tp
gemini,participants,lusa_14,cls,"['public', 'prosecutor', 's', 'office']",the,Org,the Public Prosecutor's Office,Org,fn
gemini,participants,lusa_14,cls,"['public', 'prosecutor', 's', 'office']",public,Org,the Public Prosecutor's Office,Org,tp
gemini,participants,lusa_14,cls,"['public', 'prosecutor', 's', 'office']",prosecutor,Org,the Public Prosecutor's Office,Org,tp
gemini,participants,lusa_14,cls,"['public', 'prosecutor', 's', 'office']",s,Org,the Public Prosecutor's Office,Org,tp
gemini,participants,lusa_14,cls,"['public', 'prosecutor', 's', 'office']",office,Org,the Public Prosecutor's Office,Org,tp
gemini,participants,lusa_14,cls,"['rival', 'cartels']",rival,Org,rival cartels,Org,tp
gemini,participants,lusa_14,cls,"['rival', 'cartels']",cartels,Org,rival cartels,Org,tp
gemini,participants,lusa_14,cls,['authorities'],authorities,Org,Authorities,Org,tp
gemini,participants,lusa_14,cls,"['six', 'men']",six,Per,six men,Per,tp
gemini,participants,lusa_14,cls,"['six', 'men']",men,Per,six men,Per,tp
gemini,participants,lusa_14,cls,['victims'],the,Per,The victims,Per,fn
gemini,participants,lusa_14,cls,['victims'],victims,Per,The victims,Per,tp
gemini,participants,lusa_14,cls,"['hit', 'men']",hit,Per,six men,Per,fp
gemini,participants,lusa_14,cls,"['hit', 'men']",six,Per,six men,Per,fn
gemini,participants,lusa_14,cls,"['hit', 'men']",men,Per,six men,Per,tp
gemini,participants,lusa_14,cls,"['municipality', 'of', 'tangamandapio']",the,Loc,the municipality of Tangamandapio,Loc,fn
gemini,participants,lusa_14,cls,"['municipality', 'of', 'tangamandapio']",municipality,Loc,the municipality of Tangamandapio,Loc,tp
gemini,participants,lusa_14,cls,"['municipality', 'of', 'tangamandapio']",of,Loc,the municipality of Tangamandapio,Loc,tp
gemini,participants,lusa_14,cls,"['municipality', 'of', 'tangamandapio']",tangamandapio,Loc,the municipality of Tangamandapio,Loc,tp
gemini,participants,lusa_14,cls,['torture'],torture,Other,Authorities,Org,fp
gemini,participants,lusa_14,cls,['torture'],authorities,Other,Authorities,Org,fn
gemini,participants,lusa_14,cls,['statement'],a,Obj,a statement,Obj,fn
gemini,participants,lusa_14,cls,['statement'],statement,Obj,a statement,Obj,tp
gemini,participants,lusa_14,cls,"['mexican', 'state']",the,Loc,the Mexican state of Michoacán,Loc,fn
gemini,participants,lusa_14,cls,"['mexican', 'state']",mexican,Loc,the Mexican state of Michoacán,Loc,tp
gemini,participants,lusa_14,cls,"['mexican', 'state']",state,Loc,the Mexican state of Michoacán,Loc,tp
gemini,participants,lusa_14,cls,"['mexican', 'state']",of,Loc,the Mexican state of Michoacán,Loc,fn
gemini,participants,lusa_14,cls,"['mexican', 'state']",michoacán,Loc,the Mexican state of Michoacán,Loc,fn
gemini,participants,lusa_14,cls,['incident'],incident,Other,,,fp
gemini,participants,lusa_14,cls,"['rural', 'road']",a,Loc,a rural road,Loc,fn
gemini,participants,lusa_14,cls,"['rural', 'road']",rural,Loc,a rural road,Loc,tp
gemini,participants,lusa_14,cls,"['rural', 'road']",road,Loc,a rural road,Loc,tp
gemini,participants,lusa_14,cls,['tangamandapio'],the,Loc,the municipality of Tangamandapio,Loc,fn
gemini,participants,lusa_14,cls,['tangamandapio'],municipality,Loc,the municipality of Tangamandapio,Loc,fn
gemini,participants,lusa_14,cls,['tangamandapio'],of,Loc,the municipality of Tangamandapio,Loc,fn
gemini,participants,lusa_14,cls,['tangamandapio'],tangamandapio,Loc,the municipality of Tangamandapio,Loc,tp
gemini,participants,lusa_14,cls,['road'],a,Loc,a road,Loc,fn
gemini,participants,lusa_14,cls,['road'],road,Loc,a road,Loc,tp
gemini,participants,lusa_15,cls,"['telegram', 'networks']",telegram,Org,Telegram networks,Other,tp
gemini,participants,lusa_15,cls,"['telegram', 'networks']",networks,Org,Telegram networks,Other,tp
gemini,participants,lusa_15,cls,"['amaq', 'propaganda', 'agency']",the,Org,the Amaq propaganda agency,Org,fn
gemini,participants,lusa_15,cls,"['amaq', 'propaganda', 'agency']",amaq,Org,the Amaq propaganda agency,Org,tp
gemini,participants,lusa_15,cls,"['amaq', 'propaganda', 'agency']",propaganda,Org,the Amaq propaganda agency,Org,tp
gemini,participants,lusa_15,cls,"['amaq', 'propaganda', 'agency']",agency,Org,the Amaq propaganda agency,Org,tp
gemini,participants,lusa_15,cls,"['islamic', 'state', 'fighter']",islamic,Per,Islamic State,Org,tp
gemini,participants,lusa_15,cls,"['islamic', 'state', 'fighter']",state,Per,Islamic State,Org,tp
gemini,participants,lusa_15,cls,"['islamic', 'state', 'fighter']",fighter,Per,Islamic State,Org,fp
gemini,participants,lusa_15,cls,"['prison', 'sentence']",prison,Other,,,fp
gemini,participants,lusa_15,cls,"['prison', 'sentence']",sentence,Other,,,fp
gemini,participants,lusa_15,cls,"['firearms', 'attack']",firearms,Other,firearms,Obj,tp
gemini,participants,lusa_15,cls,"['firearms', 'attack']",attack,Other,firearms,Obj,fp
gemini,participants,lusa_15,cls,['police'],police,Org,police,Org,tp
gemini,participants,lusa_15,cls,['photo'],a,Obj,a photo,Obj,fn
gemini,participants,lusa_15,cls,['photo'],photo,Obj,a photo,Obj,tp
gemini,participants,lusa_15,cls,"['soldier', 'of', 'the', 'caliphate']",a,Per,a “soldier of the caliphate”,Per,fn
gemini,participants,lusa_15,cls,"['soldier', 'of', 'the', 'caliphate']",soldier,Per,a “soldier of the caliphate”,Per,tp
gemini,participants,lusa_15,cls,"['soldier', 'of', 'the', 'caliphate']",of,Per,a “soldier of the caliphate”,Per,tp
gemini,participants,lusa_15,cls,"['soldier', 'of', 'the', 'caliphate']",the,Per,a “soldier of the caliphate”,Per,tp
gemini,participants,lusa_15,cls,"['soldier', 'of', 'the', 'caliphate']",caliphate,Per,a “soldier of the caliphate”,Per,tp
gemini,participants,lusa_15,cls,['is'],is,Org,,,fp
gemini,participants,lusa_15,cls,"['armed', 'attack']",armed,Other,,,fp
gemini,participants,lusa_15,cls,"['armed', 'attack']",attack,Other,,,fp
gemini,participants,lusa_15,cls,"['four', 'fatalities']",four,Other,four fatalities,Per,tp
gemini,participants,lusa_15,cls,"['four', 'fatalities']",fatalities,Other,four fatalities,Per,tp
gemini,participants,lusa_15,cls,['synagogue'],a,Fac,a synagogue,Fac,fn
gemini,participants,lusa_15,cls,['synagogue'],synagogue,Fac,a synagogue,Fac,tp
gemini,participants,lusa_15,cls,"['opera', 'house']",opera,Fac,,,fp
gemini,participants,lusa_15,cls,"['opera', 'house']",house,Fac,,,fp
gemini,participants,lusa_15,cls,"['young', 'man']",the,Per,The young,Per,fn
gemini,participants,lusa_15,cls,"['young', 'man']",young,Per,The young,Per,tp
gemini,participants,lusa_15,cls,"['young', 'man']",man,Per,The young,Per,fp
gemini,participants,lusa_15,cls,['vienna'],vienna,Loc,Vienna,Pl_civil,tp
gemini,participants,lusa_15,cls,['december'],december,Other,,,fp
gemini,participants,lusa_15,cls,"['monday', 'night']",monday,Other,,,fp
gemini,participants,lusa_15,cls,"['monday', 'night']",night,Other,,,fp
gemini,participants,lusa_15,cls,"['armed', 'robber']",armed,Per,,,fp
gemini,participants,lusa_15,cls,"['armed', 'robber']",robber,Per,,,fp
gemini,participants,lusa_15,cls,['shots'],shots,Other,,,fp
gemini,participants,lusa_15,cls,"['islamic', 'state']",islamic,Org,Islamic State,Org,tp
gemini,participants,lusa_15,cls,"['islamic', 'state']",state,Org,Islamic State,Org,tp
gemini,participants,lusa_15,cls,['attack'],attack,Other,,,fp
gemini,participants,lusa_15,cls,"['north', 'macedonia']",north,Loc,,,fp
gemini,participants,lusa_15,cls,"['north', 'macedonia']",macedonia,Loc,,,fp
gemini,participants,lusa_15,cls,"['22', 'injuries']",22,Other,22 injuries,Per,tp
gemini,participants,lusa_15,cls,"['22', 'injuries']",injuries,Other,22 injuries,Per,tp
gemini,participants,lusa_15,cls,['syria'],syria,Loc,Syria,Loc,tp
gemini,participants,lusa_15,cls,['text'],text,Obj,text,Obj,tp
gemini,participants,lusa_15,cls,['statement'],statement,Obj,,,fp
gemini,participants,lusa_15,cls,['yesterday'],yesterday,Other,,,fp
gemini,participants,lusa_15,cls,['monday'],monday,Other,,,fp
gemini,participants,lusa_15,cls,['perpetrator'],perpetrator,Per,,,fp
gemini,participants,lusa_16,cls,"['josé', 'fernandes', 'gomes', 'mendes']",josé,Per,José Fernandes Gomes Mendes,Per,tp
gemini,participants,lusa_16,cls,"['josé', 'fernandes', 'gomes', 'mendes']",fernandes,Per,José Fernandes Gomes Mendes,Per,tp
gemini,participants,lusa_16,cls,"['josé', 'fernandes', 'gomes', 'mendes']",gomes,Per,José Fernandes Gomes Mendes,Per,tp
gemini,participants,lusa_16,cls,"['josé', 'fernandes', 'gomes', 'mendes']",mendes,Per,José Fernandes Gomes Mendes,Per,tp
gemini,participants,lusa_16,cls,['portal'],portal,Fac,portal,Loc,tp
gemini,participants,lusa_16,cls,['portalegre'],portalegre,Loc,portal,Loc,fp
gemini,participants,lusa_16,cls,['portalegre'],portal,Loc,portal,Loc,fn
gemini,participants,lusa_16,cls,"['chamber', 'of', 'campo', 'maior']",chamber,Org,"of Campo Maior,",Org,fp
gemini,participants,lusa_16,cls,"['chamber', 'of', 'campo', 'maior']",of,Org,"of Campo Maior,",Org,tp
gemini,participants,lusa_16,cls,"['chamber', 'of', 'campo', 'maior']",campo,Org,"of Campo Maior,",Org,tp
gemini,participants,lusa_16,cls,"['chamber', 'of', 'campo', 'maior']",maior,Org,"of Campo Maior,",Org,tp
gemini,participants,lusa_16,cls,"['palácio', 'de', 'belém']",palácio,Fac,,,fp
gemini,participants,lusa_16,cls,"['palácio', 'de', 'belém']",de,Fac,,,fp
gemini,participants,lusa_16,cls,"['palácio', 'de', 'belém']",belém,Fac,,,fp
gemini,participants,lusa_16,cls,"['minister', 'of', 'planning']",the,Per,the Minister of Planning,Per,fn
gemini,participants,lusa_16,cls,"['minister', 'of', 'planning']",minister,Per,the Minister of Planning,Per,tp
gemini,participants,lusa_16,cls,"['minister', 'of', 'planning']",of,Per,the Minister of Planning,Per,tp
gemini,participants,lusa_16,cls,"['minister', 'of', 'planning']",planning,Per,the Minister of Planning,Per,tp
gemini,participants,lusa_16,cls,"['campo', 'maior']",campo,Loc,Campo Maior,Pl_civil,tp
gemini,participants,lusa_16,cls,"['campo', 'maior']",maior,Loc,Campo Maior,Pl_civil,tp
gemini,participants,lusa_16,cls,['government'],government,Org,,,fp
gemini,participants,lusa_16,cls,"['nelson', 'de', 'sousa']",nelson,Per,Nelson de Sousa,Per,tp
gemini,participants,lusa_16,cls,"['nelson', 'de', 'sousa']",de,Per,Nelson de Sousa,Per,tp
gemini,participants,lusa_16,cls,"['nelson', 'de', 'sousa']",sousa,Per,Nelson de Sousa,Per,tp
gemini,participants,lusa_16,cls,"['legislative', 'elections']",legislative,Other,,,fp
gemini,participants,lusa_16,cls,"['legislative', 'elections']",elections,Other,,,fp
gemini,participants,lusa_16,cls,"['prime', 'minister']",the,Per,the Prime Minister,Per,fn
gemini,participants,lusa_16,cls,"['prime', 'minister']",prime,Per,the Prime Minister,Per,tp
gemini,participants,lusa_16,cls,"['prime', 'minister']",minister,Per,the Prime Minister,Per,tp
gemini,participants,lusa_16,cls,"['ricardo', 'miguel', 'furtado', 'pinheiro']",ricardo,Per,Ricardo Miguel Furtado Pinheiro,Per,tp
gemini,participants,lusa_16,cls,"['ricardo', 'miguel', 'furtado', 'pinheiro']",miguel,Per,Ricardo Miguel Furtado Pinheiro,Per,tp
gemini,participants,lusa_16,cls,"['ricardo', 'miguel', 'furtado', 'pinheiro']",furtado,Per,Ricardo Miguel Furtado Pinheiro,Per,tp
gemini,participants,lusa_16,cls,"['ricardo', 'miguel', 'furtado', 'pinheiro']",pinheiro,Per,Ricardo Miguel Furtado Pinheiro,Per,tp
gemini,participants,lusa_16,cls,"['president', 'of', 'the', 'republic']",the,Per,The President of the Republic,Per,fn
gemini,participants,lusa_16,cls,"['president', 'of', 'the', 'republic']",president,Per,The President of the Republic,Per,tp
gemini,participants,lusa_16,cls,"['president', 'of', 'the', 'republic']",of,Per,The President of the Republic,Per,tp
gemini,participants,lusa_16,cls,"['president', 'of', 'the', 'republic']",republic,Per,The President of the Republic,Per,tp
gemini,participants,lusa_16,cls,"['presidency', 'of', 'the', 'republic']",the,Org,the Presidency of the Republic,Org,fn
gemini,participants,lusa_16,cls,"['presidency', 'of', 'the', 'republic']",presidency,Org,the Presidency of the Republic,Org,tp
gemini,participants,lusa_16,cls,"['presidency', 'of', 'the', 'republic']",of,Org,the Presidency of the Republic,Org,tp
gemini,participants,lusa_16,cls,"['presidency', 'of', 'the', 'republic']",republic,Org,the Presidency of the Republic,Org,tp
gemini,participants,lusa_16,cls,['note'],a,Obj,a note,Obj,fn
gemini,participants,lusa_16,cls,['note'],note,Obj,a note,Obj,tp
gemini,participants,lusa_16,cls,"['secretary', 'of', 'state', 'for', 'planning']",secretary,Other,Secretary of State for Planning,Per,tp
gemini,participants,lusa_16,cls,"['secretary', 'of', 'state', 'for', 'planning']",of,Other,Secretary of State for Planning,Per,tp
gemini,participants,lusa_16,cls,"['secretary', 'of', 'state', 'for', 'planning']",state,Other,Secretary of State for Planning,Per,tp
gemini,participants,lusa_16,cls,"['secretary', 'of', 'state', 'for', 'planning']",for,Other,Secretary of State for Planning,Per,tp
gemini,participants,lusa_16,cls,"['secretary', 'of', 'state', 'for', 'planning']",planning,Other,Secretary of State for Planning,Per,tp
gemini,participants,lusa_17,cls,"['south', 'china', 'morning', 'post']",the,Org,the South China Morning Post (SCMP),Org,fn
gemini,participants,lusa_17,cls,"['south', 'china', 'morning', 'post']",south,Org,the South China Morning Post (SCMP),Org,tp
gemini,participants,lusa_17,cls,"['south', 'china', 'morning', 'post']",china,Org,the South China Morning Post (SCMP),Org,tp
gemini,participants,lusa_17,cls,"['south', 'china', 'morning', 'post']",morning,Org,the South China Morning Post (SCMP),Org,tp
gemini,participants,lusa_17,cls,"['south', 'china', 'morning', 'post']",post,Org,the South China Morning Post (SCMP),Org,tp
gemini,participants,lusa_17,cls,"['south', 'china', 'morning', 'post']",scmp,Org,the South China Morning Post (SCMP),Org,fn
gemini,participants,lusa_17,cls,"['three', 'men']",three,Per,Three men,Per,tp
gemini,participants,lusa_17,cls,"['three', 'men']",men,Per,Three men,Per,tp
gemini,participants,lusa_17,cls,['event'],event,Other,seven,Per,fp
gemini,participants,lusa_17,cls,['event'],seven,Other,seven,Per,fn
gemini,participants,lusa_17,cls,"['seven', 'dead']",seven,Per,seven,Per,tp
gemini,participants,lusa_17,cls,"['seven', 'dead']",dead,Per,seven,Per,fp
gemini,participants,lusa_17,cls,['building'],the,Fac,the building,Loc,fn
gemini,participants,lusa_17,cls,['building'],building,Fac,the building,Loc,tp
gemini,participants,lusa_17,cls,"['three', 'women']",three,Per,three women,Per,tp
gemini,participants,lusa_17,cls,"['three', 'women']",women,Per,three women,Per,tp
gemini,participants,lusa_17,cls,['apartment'],the,Fac,the apartment,Loc,fn
gemini,participants,lusa_17,cls,['apartment'],apartment,Fac,the apartment,Loc,tp
gemini,participants,lusa_17,cls,"['family', 'gathering']",family,Other,,,fp
gemini,participants,lusa_17,cls,"['family', 'gathering']",gathering,Other,,,fp
gemini,participants,lusa_17,cls,"['four', 'women']",four,Per,four women,Per,tp
gemini,participants,lusa_17,cls,"['four', 'women']",women,Per,four women,Per,tp
gemini,participants,lusa_17,cls,"['local', 'media']",local,Org,local media,Org,tp
gemini,participants,lusa_17,cls,"['local', 'media']",media,Org,local media,Org,tp
gemini,participants,lusa_17,cls,"['unlicensed', 'restaurant']",an,Fac,an unlicensed restaurant,Other,fn
gemini,participants,lusa_17,cls,"['unlicensed', 'restaurant']",unlicensed,Fac,an unlicensed restaurant,Other,tp
gemini,participants,lusa_17,cls,"['unlicensed', 'restaurant']",restaurant,Fac,an unlicensed restaurant,Other,tp
gemini,participants,lusa_17,cls,"['press', 'conference']",press,Other,,,fp
gemini,participants,lusa_17,cls,"['press', 'conference']",conference,Other,,,fp
gemini,participants,lusa_17,cls,"['two', 'other', 'people']",two,Per,Two other people,Per,tp
gemini,participants,lusa_17,cls,"['two', 'other', 'people']",other,Per,Two other people,Per,tp
gemini,participants,lusa_17,cls,"['two', 'other', 'people']",people,Per,Two other people,Per,tp
gemini,participants,lusa_17,cls,"['seven', 'people']",at,Per,At least seven people,Per,fn
gemini,participants,lusa_17,cls,"['seven', 'people']",least,Per,At least seven people,Per,fn
gemini,participants,lusa_17,cls,"['seven', 'people']",seven,Per,At least seven people,Per,tp
gemini,participants,lusa_17,cls,"['seven', 'people']",people,Per,At least seven people,Per,tp
gemini,participants,lusa_17,cls,"['residential', 'building']",a,Fac,a residential building,Fac,fn
gemini,participants,lusa_17,cls,"['residential', 'building']",residential,Fac,a residential building,Fac,tp
